time,open,high,low,close,tick_volume,spread,real_volume
2026-08-11 12:30:00,159.334,159.335,159.311,159.32,370,3,0
2026-08-11 12:35:00,159.321,159.326,159.31,159.313,226,3,0
2026-08-11 12:40:00,159.313,159.326,159.311,159.321,297,3,0
2026-08-11 12:45:00,159.32,159.322,159.269,159.27,250,3,0
2026-08-11 12:50:00,159.271,159.298,159.271,159.297,232,3,0
2026-08-11 12:55:00,159.297,159.297,159.282,159.283,312,3,0
2026-08-11 13:00:00,159.282,159.32,159.281,159.301,281,3,0
2026-08-11 13:05:00,159.3,159.314,159.289,159.312,254,3,0
2026-08-11 13:10:00,159.312,159.32,159.297,159.32,184,3,0
2026-08-11 13:15:00,159.32,159.331,159.313,159.331,191,3,0
2026-08-11 13:20:00,159.331,159.331,159.279,159.301,415,3,0
2026-08-11 13:25:00,159.302,159.309,159.193,159.26,632,3,0
2026-08-11 13:30:00,159.26,159.283,159.244,159.254,338,3,0
2026-08-11 13:35:00,159.255,159.271,159.235,159.25,279,3,0
2026-08-11 13:40:00,159.25,159.266,159.247,159.253,194,3,0
2026-08-11 13:45:00,159.254,159.261,159.239,159.261,233,3,0
2026-08-11 13:50:00,159.261,159.279,159.256,159.264,236,3,0
2026-08-11 13:55:00,159.264,159.269,159.205,159.23,400,3,0
2026-08-11 14:00:00,159.23,159.245,159.055,159.107,1420,3,0
2026-08-11 14:05:00,159.107,159.134,159.069,159.124,986,3,0
2026-08-11 14:10:00,159.124,159.124,159.076,159.097,646,3,0
2026-08-11 14:15:00,159.097,159.124,159.092,159.121,383,3,0
2026-08-11 14:20:00,159.121,159.156,159.11,159.155,322,3,0
2026-08-11 14:25:00,159.156,159.192,159.152,159.185,372,3,0
2026-08-11 14:30:00,159.184,159.212,159.167,159.187,383,3,0
2026-08-11 14:35:00,159.187,159.199,159.173,159.176,310,3,0
2026-08-11 14:40:00,159.176,159.212,159.173,159.209,314,3,0
2026-08-11 14:45:00,159.209,159.24,159.206,159.238,341,3,0
2026-08-11 14:50:00,159.239,159.25,159.225,159.238,309,3,0
2026-08-11 14:55:00,159.239,159.254,159.225,159.251,301,3,0
2026-08-11 15:00:00,159.251,159.277,159.25,159.253,443,3,0
2026-08-11 15:05:00,159.253,159.259,159.201,159.209,443,3,0
2026-08-11 15:10:00,159.209,159.273,159.192,159.262,445,3,0
2026-08-11 15:15:00,159.262,159.289,159.26,159.286,362,3,0
2026-08-11 15:20:00,159.287,159.36,159.276,159.335,828,3,0
2026-08-11 15:25:00,159.335,159.348,159.302,159.31,536,3,0
2026-08-11 15:30:00,159.309,159.312,159.252,159.287,504,3,0
2026-08-11 15:35:00,159.287,159.29,159.259,159.278,418,3,0
2026-08-11 15:40:00,159.278,159.282,159.259,159.261,291,3,0
2026-08-11 15:45:00,159.261,159.273,159.244,159.268,311,3,0
2026-08-11 15:50:00,159.268,159.302,159.268,159.281,301,3,0
2026-08-11 15:55:00,159.28,159.283,159.256,159.27,322,3,0
2026-08-11 16:00:00,159.27,159.271,159.191,159.222,494,3,0
2026-08-11 16:05:00,159.222,159.224,159.169,159.206,453,3,0
2026-08-11 16:10:00,159.206,159.222,159.194,159.222,304,3,0
2026-08-11 16:15:00,159.222,159.242,159.183,159.21,420,3,0
2026-08-11 16:20:00,159.21,159.213,159.195,159.203,314,3,0
2026-08-11 16:25:00,159.203,159.225,159.196,159.22,295,3,0
2026-08-11 16:30:00,159.22,159.258,159.198,159.251,405,3,0
2026-08-11 16:35:00,159.249,159.257,159.211,159.228,415,3,0
2026-08-11 16:40:00,159.227,159.248,159.218,159.221,394,3,0
2026-08-11 16:45:00,159.221,159.245,159.184,159.233,498,3,0
2026-08-11 16:50:00,159.233,159.233,159.197,159.218,431,3,0
2026-08-11 16:55:00,159.218,159.244,159.217,159.232,430,3,0
2026-08-11 17:00:00,159.23,159.276,159.23,159.268,428,3,0
2026-08-11 17:05:00,159.268,159.293,159.247,159.267,399,3,0
2026-08-11 17:10:00,159.267,159.281,159.261,159.268,326,3,0
2026-08-11 17:15:00,159.268,159.271,159.232,159.236,310,3,0
2026-08-11 17:20:00,159.236,159.257,159.219,159.223,353,3,0
2026-08-11 17:25:00,159.223,159.269,159.219,159.247,399,3,0
2026-08-11 17:30:00,159.247,159.259,159.226,159.234,278,3,0
2026-08-11 17:35:00,159.233,159.24,159.2,159.223,311,3,0
2026-08-11 17:40:00,159.224,159.239,159.221,159.223,262,3,0
2026-08-11 17:45:00,159.224,159.246,159.211,159.244,232,3,0
2026-08-11 17:50:00,159.244,159.258,159.226,159.235,372,3,0
2026-08-11 17:55:00,159.235,159.252,159.229,159.232,313,3,0
2026-08-11 18:00:00,159.232,159.237,159.201,159.211,368,3,0
2026-08-11 18:05:00,159.211,159.249,159.21,159.236,423,3,0
2026-08-11 18:10:00,159.235,159.256,159.223,159.255,278,3,0
2026-08-11 18:15:00,159.255,159.27,159.246,159.255,447,3,0
2026-08-11 18:20:00,159.255,159.256,159.236,159.247,293,3,0
2026-08-11 18:25:00,159.247,159.268,159.238,159.266,224,3,0
2026-08-11 18:30:00,159.266,159.31,159.261,159.296,523,3,0
2026-08-11 18:35:00,159.296,159.308,159.293,159.304,458,3,0
2026-08-11 18:40:00,159.304,159.325,159.295,159.32,333,3,0
2026-08-11 18:45:00,159.32,159.322,159.292,159.299,286,3,0
2026-08-11 18:50:00,159.299,159.31,159.287,159.288,215,3,0
2026-08-11 18:55:00,159.288,159.288,159.25,159.25,314,3,0
2026-08-11 19:00:00,159.25,159.258,159.224,159.249,342,3,0
2026-08-11 19:05:00,159.25,159.251,159.232,159.233,189,3,0
2026-08-11 19:10:00,159.233,159.244,159.22,159.233,219,3,0
2026-08-11 19:15:00,159.233,159.244,159.21,159.241,281,3,0
2026-08-11 19:20:00,159.241,159.253,159.229,159.247,267,3,0
2026-08-11 19:25:00,159.247,159.254,159.231,159.231,219,3,0
2026-08-11 19:30:00,159.231,159.257,159.227,159.245,288,3,0
2026-08-11 19:35:00,159.245,159.249,159.233,159.246,196,3,0
2026-08-11 19:40:00,159.246,159.247,159.232,159.234,202,3,0
2026-08-11 19:45:00,159.234,159.252,159.232,159.249,178,3,0
2026-08-11 19:50:00,159.25,159.267,159.246,159.261,225,3,0
2026-08-11 19:55:00,159.261,159.268,159.253,159.267,234,3,0
2026-08-11 20:00:00,159.267,159.28,159.26,159.272,309,3,0
2026-08-11 20:05:00,159.272,159.3,159.272,159.298,209,3,0
2026-08-11 20:10:00,159.298,159.31,159.292,159.31,206,3,0
2026-08-11 20:15:00,159.309,159.327,159.309,159.322,166,3,0
2026-08-11 20:20:00,159.322,159.337,159.308,159.337,161,3,0
2026-08-11 20:25:00,159.337,159.35,159.329,159.33,194,3,0
2026-08-11 20:30:00,159.331,159.349,159.328,159.348,144,3,0
2026-08-11 20:35:00,159.348,159.35,159.333,159.334,163,3,0
2026-08-11 20:40:00,159.334,159.334,159.309,159.314,198,3,0
2026-08-11 20:45:00,159.314,159.316,159.287,159.293,183,3,0
2026-08-11 20:50:00,159.293,159.308,159.291,159.307,146,3,0
