time,open,high,low,close,tick_volume,spread,real_volume
2026-07-07 23:45:00,162.095,162.1,162.086,162.089,124,4,0
2026-07-07 23:50:00,162.088,162.102,162.08,162.1,204,20,0
2026-07-07 23:55:00,162.1,162.117,162.082,162.092,170,18,0
2026-07-08 00:00:00,162.092,162.092,161.962,162.041,138,34,0
2026-07-08 00:05:00,162.041,162.045,162.04,162.045,12,103,0
2026-07-08 00:10:00,162.043,162.045,162.04,162.043,22,102,0
2026-07-08 00:15:00,162.049,162.1,162.043,162.1,196,57,0
2026-07-08 00:20:00,162.1,162.134,162.068,162.129,49,34,0
2026-07-08 00:25:00,162.129,162.144,162.129,162.135,23,30,0
2026-07-08 00:30:00,162.135,162.146,162.095,162.141,71,37,0
2026-07-08 00:35:00,162.141,162.144,162.109,162.11,39,34,0
2026-07-08 00:40:00,162.11,162.111,162.11,162.11,7,51,0
2026-07-08 00:45:00,162.11,162.138,162.108,162.137,45,33,0
2026-07-08 00:50:00,162.137,162.161,162.112,162.129,38,29,0
2026-07-08 00:55:00,162.129,162.133,162.114,162.132,16,46,0
2026-07-08 01:00:00,162.155,162.187,162.126,162.15,187,11,0
2026-07-08 01:05:00,162.15,162.172,162.148,162.17,69,19,0
2026-07-08 01:10:00,162.165,162.171,162.151,162.161,709,25,0
2026-07-08 01:15:00,162.161,162.162,162.1,162.1,144,20,0
2026-07-08 01:20:00,162.1,162.131,162.1,162.129,108,27,0
2026-07-08 01:25:00,162.128,162.131,162.111,162.131,208,17,0
2026-07-08 01:30:00,162.131,162.17,162.13,162.17,182,22,0
2026-07-08 01:35:00,162.17,162.171,162.151,162.156,81,20,0
2026-07-08 01:40:00,162.156,162.16,162.153,162.154,70,25,0
2026-07-08 01:45:00,162.154,162.195,162.154,162.185,78,4,0
2026-07-08 01:50:00,162.185,162.194,162.181,162.184,55,5,0
2026-07-08 01:55:00,162.184,162.185,162.176,162.182,37,4,0
2026-07-08 02:00:00,162.183,162.206,162.164,162.168,124,4,0
2026-07-08 02:05:00,162.168,162.221,162.165,162.219,145,4,0
2026-07-08 02:10:00,162.219,162.279,162.201,162.268,260,4,0
2026-07-08 02:15:00,162.269,162.286,162.24,162.263,248,4,0
2026-07-08 02:20:00,162.262,162.288,162.255,162.276,97,4,0
2026-07-08 02:25:00,162.276,162.292,162.271,162.281,112,4,0
2026-07-08 02:30:00,162.281,162.284,162.25,162.252,88,4,0
2026-07-08 02:35:00,162.25,162.318,162.25,162.293,186,4,0
2026-07-08 02:40:00,162.293,162.318,162.29,162.317,120,4,0
2026-07-08 02:45:00,162.317,162.343,162.3,162.342,260,4,0
2026-07-08 02:50:00,162.342,162.348,162.329,162.346,162,4,0
2026-07-08 02:55:00,162.346,162.364,162.329,162.357,248,4,0
2026-07-08 03:00:00,162.36,162.387,162.315,162.326,689,3,0
2026-07-08 03:05:00,162.328,162.349,162.306,162.342,496,3,0
2026-07-08 03:10:00,162.342,162.354,162.311,162.342,433,3,0
2026-07-08 03:15:00,162.339,162.399,162.33,162.369,608,3,0
2026-07-08 03:20:00,162.369,162.402,162.333,162.345,477,3,0
2026-07-08 03:25:00,162.344,162.394,162.337,162.384,445,3,0
2026-07-08 03:30:00,162.384,162.386,162.353,162.359,316,3,0
2026-07-08 03:35:00,162.358,162.362,162.317,162.325,335,3,0
2026-07-08 03:40:00,162.325,162.338,162.315,162.335,351,3,0
2026-07-08 03:45:00,162.335,162.341,162.299,162.304,309,3,0
2026-07-08 03:50:00,162.304,162.337,162.247,162.321,654,3,0
2026-07-08 03:55:00,162.321,162.35,162.304,162.346,463,3,0
2026-07-08 04:00:00,162.346,162.35,162.282,162.338,577,3,0
2026-07-08 04:05:00,162.338,162.367,162.333,162.352,382,3,0
2026-07-08 04:10:00,162.352,162.352,162.324,162.332,292,3,0
2026-07-08 04:15:00,162.332,162.382,162.331,162.378,317,3,0
2026-07-08 04:20:00,162.379,162.395,162.367,162.392,292,3,0
2026-07-08 04:25:00,162.392,162.418,162.387,162.415,302,3,0
2026-07-08 04:30:00,162.416,162.429,162.385,162.405,418,3,0
2026-07-08 04:35:00,162.405,162.416,162.382,162.407,327,3,0
2026-07-08 04:40:00,162.407,162.463,162.403,162.445,344,3,0
2026-07-08 04:45:00,162.445,162.445,162.374,162.378,741,3,0
2026-07-08 04:50:00,162.378,162.398,162.351,162.375,519,3,0
2026-07-08 04:55:00,162.375,162.377,162.346,162.358,178,3,0
